businessId,businessName,food,good,place,like,great,go,back,really,us,little,nice,also,always,well,lunch,best,try,love,delicious,eat,friendly,made,come,fresh,way,rice,make,bit,staff,ever,definitely,tasty,sure,since,thing,amazing,favorite,special,tried,taste,find,flavor,price,excellent,places,prices,everything,every,lot,new,looking,top,friend,recommend,awesome,quality,large,quite,husband,found,perfect,enjoy,ill,super,coming,disappointed,wonderful,clean,close,fantastic,high,fan,end,yummy,week,quick,real,reason,portion,soon,flavorful,st,regular,often,choice,ice,reasonable,size,offer,valley,w,highly,az,mall,add,ra,usual,generous,thin,de,c,com,businessRating
ct7GR8_z34WRrNT2LPkbUQ,Quizno's,1,2,0,0,1,5,0,2,1,0,1,1,2,2,1,0,0,2,0,1,1,1,0,3,4,0,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,2,0,0,0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,19,1,0,0,0,2,0,0,0,2,20,1,High
16orLd_wKfdfh4AxTZu_zQ,The Office,5,15,13,9,2,21,3,12,14,4,5,1,1,1,4,3,1,2,0,5,3,1,5,1,2,1,0,4,1,6,1,0,1,0,11,1,0,3,1,0,0,2,1,0,1,0,0,2,2,1,0,1,7,0,2,0,2,0,0,2,0,1,9,0,0,0,0,1,4,0,2,1,9,0,0,1,12,0,2,0,0,39,1,0,0,15,0,1,1,0,133,0,1,2,1,14,0,0,14,22,142,5,High
SAEr_2rJLNFr3aPv0DlSWg,zpizza,13,50,45,31,25,110,22,23,141,15,13,12,18,4,33,9,16,19,14,60,13,7,7,11,28,21,13,9,11,23,4,17,7,4,34,7,3,20,1,7,6,3,21,0,5,6,2,8,5,7,5,13,16,5,0,4,2,4,0,1,4,5,23,6,3,3,1,8,5,1,5,3,33,3,9,8,25,6,2,0,0,225,0,0,6,130,1,3,3,0,666,1,8,6,6,58,5,1,55,158,873,37,High
iOITnizWLD3NlKxRtZd5AA,Rubio's Fresh Mexican Grill,19,7,9,3,3,22,6,1,30,3,9,5,13,3,2,6,3,10,4,9,9,1,7,13,17,7,5,1,1,9,5,3,1,1,5,1,0,3,3,2,2,5,3,0,1,0,2,3,3,2,4,2,11,1,1,1,2,0,1,0,2,0,12,4,1,2,0,2,1,0,0,2,15,0,0,7,2,1,2,0,1,63,0,1,1,25,0,1,0,0,172,0,1,1,2,16,3,0,8,31,272,15,High
FFdlPSZCGgTdg1CAfrlvlw,Native New Yorker,26,16,24,14,21,31,7,6,66,4,9,1,7,5,0,6,3,5,4,33,3,3,14,0,11,1,4,1,6,22,2,1,0,1,17,3,1,10,0,2,5,5,1,0,2,0,2,13,7,6,3,6,11,1,3,0,1,1,0,3,3,0,17,1,1,0,0,2,1,0,3,2,22,1,2,4,7,2,0,0,1,85,1,0,1,27,0,0,1,0,320,0,4,6,1,43,2,0,22,67,364,23,High
e5gB2kDFaodtxMTa53C29g,First Watch,64,59,56,44,29,105,18,21,151,13,12,17,31,14,17,9,15,12,15,67,17,8,15,17,46,14,17,8,13,52,6,10,10,8,43,6,9,14,4,12,14,3,14,3,10,10,10,20,8,10,6,9,27,4,3,6,5,7,9,5,16,15,47,4,8,7,0,4,3,3,4,7,48,3,11,12,24,4,11,0,0,398,0,4,8,86,1,7,4,3,887,2,16,9,5,100,4,0,55,148,1008,47,High
PpBig3Nf7kMf5aC0HmOX1A,Sizzling Wok,8,8,3,6,0,14,1,3,8,1,1,1,0,1,0,2,1,0,2,3,4,1,0,2,1,0,1,1,3,4,0,0,2,0,4,2,0,2,0,1,1,1,0,0,0,0,0,1,1,0,1,0,5,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,14,2,0,1,4,0,0,1,0,53,0,3,0,0,10,0,0,5,10,74,2,High
S85y5Iv3LlVsy2sjqHdGhg,Il Terrazzo,20,12,17,13,15,27,6,7,74,4,6,1,0,9,4,1,7,6,2,33,1,6,5,2,20,10,2,2,1,13,2,2,7,2,6,4,0,7,1,5,0,4,10,9,2,1,1,2,6,4,1,6,10,4,0,2,3,3,5,1,7,7,12,1,0,1,0,1,3,3,6,8,35,0,2,1,9,4,5,0,0,167,2,0,6,42,1,1,2,1,411,2,25,1,3,67,0,0,9,90,464,21,High
HtOr8cabgigirtDkN-oBcQ,Haiku Grill,11,17,17,8,5,28,6,2,40,4,1,4,7,3,10,0,7,4,0,12,2,2,4,2,7,19,1,3,2,7,3,2,1,1,8,1,2,0,2,1,0,2,6,1,3,2,0,1,2,2,0,3,4,1,1,1,2,0,0,0,2,2,14,1,0,1,0,5,3,0,0,1,5,0,1,4,2,0,1,0,0,33,1,0,0,26,0,2,2,0,136,0,2,1,0,11,5,0,11,37,211,10,High
H3TmYkiUo-ZY1va4TZM_zw,Rubio's Fresh Mexican Grill,6,4,5,2,1,12,2,2,9,1,3,3,4,1,1,0,0,2,0,3,1,1,0,5,7,1,3,0,3,6,1,0,1,1,0,1,0,1,1,0,1,2,1,0,1,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,2,3,9,0,0,1,0,6,0,0,0,0,2,0,0,0,2,1,2,0,1,26,0,2,0,7,1,1,2,0,74,0,1,2,0,6,0,0,1,16,103,5,High
cNGI_5GbfNFbZBMQZ-s-UQ,Salvadoreﾒﾱo Restaurant,40,22,27,42,15,65,19,16,180,16,10,11,3,14,11,4,20,9,16,44,3,11,13,9,9,28,7,6,1,38,5,6,4,6,30,3,6,6,3,10,5,7,9,3,0,3,6,14,5,4,1,6,8,2,1,0,2,4,1,4,8,4,47,5,2,3,4,8,2,2,2,8,19,2,3,3,19,4,2,2,1,161,1,0,4,63,1,3,3,2,497,1,9,4,3,63,4,0,36,150,684,35,High
x_MCZPQ9G-IsDnwkJBceIQ,Italian Grotto,196,138,169,129,132,311,78,55,553,39,57,43,20,40,20,26,43,44,27,283,23,39,41,20,77,40,33,37,34,177,20,10,29,21,85,27,19,37,14,21,11,7,40,18,7,10,19,52,18,37,27,43,104,24,27,3,8,8,14,10,31,35,129,9,9,6,15,4,6,13,15,26,205,4,10,11,66,17,13,8,3,912,6,7,7,223,5,8,9,4,3286,5,50,19,20,389,9,4,122,551,2870,125,High
i213sY5rhkfCO8cD-FPr1A,BJ's Restaurant & Brewhouse,83,118,60,54,68,193,30,25,221,18,15,21,30,14,16,20,22,29,14,114,15,10,25,9,47,10,9,19,7,61,2,7,7,6,52,13,9,17,6,11,3,13,10,10,7,4,4,14,10,11,4,27,32,9,11,6,17,11,4,4,5,12,43,3,8,6,3,2,4,1,8,6,63,5,12,7,28,7,6,0,2,374,5,7,5,105,4,7,18,3,1036,4,17,12,4,151,10,1,74,223,1202,73,High
Ap6gsHZAT_ALSmBg2Zut3Q,Sabuddy Israeli,14,12,13,9,7,41,6,2,61,2,2,2,3,5,1,7,9,9,5,18,3,6,0,1,9,5,5,4,2,12,2,1,3,0,11,3,3,2,2,5,0,3,1,1,1,1,2,3,4,4,0,2,6,0,0,0,1,2,1,1,5,0,10,2,1,1,1,1,1,0,1,0,14,0,2,0,3,0,0,0,2,88,0,0,0,21,0,0,2,2,278,0,3,2,2,30,0,0,17,58,254,9,High
lf42gtgq_2_jPvjfp_K1nQ,Uncle Sam's,46,78,70,34,46,140,20,33,163,10,7,14,32,12,8,27,19,27,6,91,5,4,15,4,42,26,13,8,8,57,3,5,5,9,25,6,7,11,4,11,4,3,26,2,6,14,6,21,10,10,2,14,15,7,11,3,11,3,2,2,5,4,57,4,8,2,0,4,6,3,14,6,29,1,10,4,38,13,7,0,0,340,3,0,5,86,2,1,6,6,815,3,7,10,5,93,9,1,40,140,1027,45,High
62NzHN5KnexeQrBmDt3Vaw,McDonald's,0,0,1,1,1,0,2,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,12,0,0,0,0,3,0,0,1,0,19,2,High
3Q7vtF_cdHGyp2JOlKcu-Q,In-N-Out Burger,42,33,33,37,22,87,8,10,99,7,8,14,33,18,10,13,9,27,12,55,10,0,7,33,52,1,14,8,6,58,4,4,7,5,30,5,7,9,2,14,8,3,1,1,1,0,6,22,5,7,2,11,22,2,3,7,2,2,0,3,5,6,50,7,1,0,1,13,3,3,7,10,32,1,2,5,12,1,0,3,0,300,5,6,0,33,0,2,3,1,554,0,9,2,6,59,4,0,49,103,617,22,High
5ambRqdTJt9vGwFzVI9HBw,JoBot Coffee,54,129,153,96,86,260,64,61,397,50,33,33,33,31,3,32,51,76,30,163,18,32,29,15,59,20,43,28,15,113,11,12,20,21,87,15,16,17,12,21,16,22,20,12,13,5,16,48,15,21,19,29,57,11,21,4,3,7,2,10,19,26,112,13,13,4,7,11,11,12,6,27,114,8,23,9,76,13,1,5,3,721,5,1,5,168,3,6,8,1,1918,1,27,19,22,225,12,0,110,406,2733,113,High
vWcUrFcweGXAWsil_pfpjw,Whataburger,8,3,2,6,1,11,1,4,9,3,1,0,3,1,0,4,0,0,0,7,4,1,4,1,5,1,1,1,2,5,0,0,0,2,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,5,0,0,0,6,0,0,0,0,35,0,1,0,4,0,0,1,0,55,0,0,1,2,10,0,0,4,14,67,6,High
Ob2Hbs4b6iIHaCHy6Sp0mA,Gluten Free Country Store,3,3,3,3,5,13,4,1,5,0,1,1,1,1,0,1,0,7,1,5,2,0,1,4,2,2,2,0,2,4,1,0,0,0,3,1,1,1,0,0,4,0,1,0,0,0,3,3,2,2,1,1,2,2,2,0,0,0,1,3,0,0,4,1,0,0,1,0,0,0,1,0,5,0,0,0,2,2,0,1,0,27,0,0,0,3,1,1,0,0,55,1,1,0,0,3,0,0,3,9,65,3,High
vSEFzop2GDXsIWTLxIGMiw,Rivas Mexican Food,30,13,24,22,5,42,9,2,62,6,5,4,7,2,2,12,8,8,5,32,2,2,2,11,16,9,2,9,2,22,4,6,3,3,12,2,1,7,0,6,3,4,6,2,6,3,4,7,5,1,2,4,6,1,6,3,2,0,1,1,4,1,31,4,1,2,0,7,4,2,6,2,15,0,2,2,4,2,3,1,0,132,2,1,1,17,1,1,1,1,273,0,4,2,2,36,5,1,16,67,493,15,High
23g7ZqhFgmvJzYcYX27ZGA,Paradise Bakery & Cafe,16,10,10,19,6,35,11,6,45,2,0,4,7,6,7,1,5,6,1,12,3,7,5,3,12,6,10,6,2,11,2,2,4,1,12,2,0,1,3,3,5,1,6,1,0,1,0,4,1,1,0,3,7,2,1,2,1,1,1,0,2,3,8,2,0,1,0,3,0,0,1,0,18,0,0,0,7,1,1,0,0,109,0,0,0,18,1,0,2,1,254,1,3,2,5,44,0,0,14,80,338,21,High
fRtuc2k17r6aZMJWEMcXFQ,Dairy Queen,1,1,1,2,0,3,2,3,4,0,2,2,3,0,1,1,0,0,0,4,3,0,1,0,4,2,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,3,0,0,1,1,1,0,0,0,1,3,1,0,0,1,3,1,0,1,0,3,2,0,0,3,0,0,0,0,20,0,0,0,10,0,0,1,0,59,0,1,0,0,7,0,0,1,13,54,1,High
pAHUC05ceak48e745i6G4g,Paradise Valley Burger Company,91,114,127,62,73,238,63,54,293,28,31,46,18,29,15,33,97,40,49,143,33,35,29,25,42,30,29,29,11,88,29,29,18,15,83,32,13,46,25,28,9,25,30,13,7,9,21,44,15,19,14,36,56,17,23,12,2,8,17,8,27,12,101,15,5,8,5,9,3,7,10,21,90,18,19,5,64,15,6,6,5,521,11,4,9,123,8,1,7,16,1598,5,39,32,17,136,9,0,108,384,1971,101,High
VapdXuC8X-Q3T_wgA6yCAg,Pizza People Pub,42,55,59,41,45,110,18,21,170,13,20,20,12,14,10,13,27,24,13,82,14,14,15,10,35,9,13,9,14,29,7,8,3,10,36,11,13,8,17,12,4,24,9,4,8,6,5,10,14,21,5,23,30,9,16,3,2,8,6,3,11,7,38,5,4,1,2,2,4,4,14,9,52,1,8,0,21,3,0,2,2,277,7,1,2,50,2,1,4,2,856,6,13,6,13,101,3,0,55,163,989,58,High
T8uhdmJgewM7htInfxa1dA,NY Bagels and Deli,8,21,30,9,11,50,13,10,59,4,3,6,4,6,9,10,6,5,8,34,5,4,5,6,11,11,6,3,2,32,5,4,3,4,14,5,0,4,1,6,2,2,11,2,3,3,4,11,0,6,0,4,7,3,5,5,2,2,0,2,3,3,18,2,3,1,1,5,4,2,2,2,17,3,5,2,12,2,1,1,0,139,3,1,1,26,0,1,1,5,343,2,6,5,0,33,2,1,16,92,406,17,High
uZdGSJdWbQpLDsuV9mP79g,Culver's,34,30,24,11,16,64,16,22,106,5,7,6,6,6,4,6,8,6,2,45,3,2,12,3,17,3,7,7,6,25,6,1,6,6,28,5,0,3,3,2,2,7,3,0,1,3,3,9,3,7,5,3,8,3,1,1,1,2,3,1,1,3,30,3,2,1,0,10,1,3,2,7,19,2,2,4,24,3,1,1,0,184,1,0,3,36,0,1,2,1,562,1,5,2,5,45,1,0,37,95,601,30,High
85W41pXR5qbsAIxtRqH1aA,Chili Billy's,11,22,17,17,9,40,12,16,44,4,2,2,2,6,3,5,10,5,1,22,6,5,2,8,4,6,4,6,0,15,2,2,4,5,9,1,1,1,5,5,1,1,6,8,0,4,2,5,2,3,0,6,7,1,1,2,2,1,0,1,4,1,23,0,1,0,0,2,4,0,4,2,12,0,2,1,17,2,0,1,0,84,3,1,0,20,1,0,3,1,241,2,4,2,6,20,0,0,20,43,286,9,High
faEvaCUMdOaBfXnDHHDrOQ,Subway,3,1,2,2,0,5,0,0,4,0,1,0,5,0,1,3,0,1,0,0,4,0,0,2,20,1,0,0,1,3,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,2,0,1,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,0,2,1,1,0,0,0,0,14,1,0,0,6,0,0,1,0,44,0,0,0,0,2,1,0,1,4,43,2,High
d_gczuhu8T-J0CT9JMb5PA,The Monastery Mesa,44,24,75,23,31,72,17,23,102,6,9,12,7,16,3,6,6,4,2,56,7,6,14,0,23,6,7,9,4,27,3,0,5,2,27,0,3,6,1,1,1,1,6,0,4,4,1,7,13,1,3,5,29,1,3,2,5,3,0,0,3,11,39,5,5,0,2,0,3,0,1,4,52,0,5,1,23,1,0,2,0,164,2,1,2,34,1,2,1,2,571,1,3,3,6,47,6,1,43,104,646,30,High
_2DT03K8fWh82Y9tBVYMKQ,Subway,0,0,1,0,1,2,0,1,4,0,3,0,0,0,1,2,1,0,0,3,0,1,0,0,4,0,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,8,0,0,0,8,0,0,1,0,32,0,0,0,0,0,0,0,3,3,28,1,High
rt20ZJn4lY6e7cUQ41yPkg,China Wok,91,63,52,31,16,117,13,19,105,9,7,12,26,10,9,14,11,17,6,56,8,7,8,9,42,52,9,4,2,39,7,12,3,6,37,7,6,11,9,16,5,6,10,1,6,1,7,13,4,6,12,6,20,6,1,4,4,3,1,6,6,3,24,6,1,5,1,8,4,2,7,8,30,11,5,8,20,1,11,1,2,221,1,1,2,71,1,1,1,1,636,2,13,7,2,88,7,1,44,190,896,34,High
gqLWBFxOKag8dXwVxEvTrg,Sakana Sushi & Grill,56,89,98,48,87,159,36,33,420,20,33,32,57,28,40,41,31,42,20,155,33,16,32,55,72,58,14,11,33,93,18,13,12,17,57,7,9,67,7,29,8,14,47,14,14,18,18,44,16,7,6,29,57,18,12,19,19,7,5,2,9,17,88,12,11,9,3,5,9,5,10,14,105,6,9,12,40,13,34,1,2,490,8,5,4,180,7,21,6,11,1199,3,16,20,6,165,9,6,66,259,1504,94,High
6Qwvrxk-gcDMotRCua21QA,Taylor Place Cafeteria,3,1,2,2,3,6,1,1,15,1,1,3,1,2,4,1,0,0,1,12,2,2,1,0,1,1,0,2,2,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,2,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,27,0,0,1,3,0,0,0,0,39,0,0,0,0,6,1,0,3,10,56,2,High
_5qkBSljHlRo5B9GQLDp3w,Subway,1,2,1,2,0,4,0,1,2,0,0,0,0,1,0,0,1,2,0,2,2,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,3,1,0,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,2,16,0,High
_RBUU1y4yJrK0SPAd8z0-w,Indian Delhi Palace,143,87,86,65,45,211,37,37,199,27,22,23,34,29,61,25,35,31,29,116,17,11,14,19,57,69,16,25,13,82,14,12,19,6,70,10,16,13,9,19,10,29,30,14,14,5,26,44,18,16,7,12,40,5,7,3,11,15,5,7,13,15,76,7,4,2,6,8,5,10,9,23,64,6,6,6,42,14,7,5,8,405,2,5,2,170,6,5,14,14,1300,2,12,16,7,171,7,2,87,288,1690,45,High
jpgmMTN__BHg_lnJEUjM-g,Jade Palace,4,5,4,6,5,8,1,5,13,4,2,1,2,1,10,1,5,2,2,11,1,0,1,2,3,7,0,0,1,2,1,0,1,1,2,0,0,3,1,0,1,0,4,0,0,1,0,0,5,0,0,0,1,0,1,0,0,0,0,1,1,0,2,1,0,0,0,1,2,1,0,2,1,0,1,1,5,2,0,0,0,24,0,0,0,14,2,0,0,0,78,0,0,1,2,9,1,0,6,21,127,6,High
C5rpplFks0FAuoGIbao1TQ,Dickey's Barbecue Pit,7,1,4,6,7,3,3,2,12,1,0,0,0,0,7,0,1,1,2,14,3,0,1,0,2,2,1,0,3,3,2,0,1,1,3,0,0,3,2,3,1,0,2,1,1,0,0,3,0,1,0,1,4,3,0,0,2,0,0,1,0,1,6,1,1,1,0,0,1,0,0,0,8,0,3,0,3,1,0,1,0,27,0,0,0,8,1,0,1,1,74,0,1,0,2,11,0,0,7,8,95,7,High
732Z5HGLEEBjAgXxfnuXlQ,Jason's Deli,45,53,45,37,22,105,19,18,111,8,24,15,15,13,30,4,14,22,11,68,9,7,12,12,28,11,8,9,7,49,7,2,8,11,34,5,12,4,6,6,12,3,7,2,4,2,6,16,8,7,2,13,16,4,4,3,3,2,0,9,2,7,34,7,7,2,0,4,6,2,5,3,31,2,5,7,21,2,2,1,0,201,2,3,8,84,0,3,5,1,673,1,8,8,3,85,12,0,43,215,893,33,High
ceQeRzmIpLKPO-ZkB5CIvQ,RigaTony's,5,3,4,3,4,5,1,2,11,1,2,1,1,0,1,1,0,1,0,6,0,0,0,0,4,0,2,1,0,3,1,2,2,0,2,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,3,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,31,0,0,0,8,1,0,0,1,36,0,0,0,1,6,0,0,2,11,42,1,High
TehSM5JrMRikSnjnnfulbw,Tonto Bar & Grill,63,56,54,21,51,164,29,23,205,22,22,19,13,25,29,14,17,27,32,101,6,20,10,17,31,15,9,15,10,58,8,7,8,18,24,19,11,20,4,11,3,17,14,15,4,1,6,20,6,4,11,10,22,16,7,3,8,10,11,3,13,27,74,6,7,7,7,3,4,7,8,10,68,1,12,4,23,4,5,2,2,356,3,7,10,101,0,4,8,5,1231,4,29,12,2,127,9,1,33,264,1263,55,High
gRt4zXBVY_Z-bieKA5lq_g,Kabuki Japanese Restaurant,78,109,91,62,54,222,40,44,442,24,23,21,23,17,5,34,28,34,11,120,9,17,21,25,55,49,17,17,8,109,9,10,14,9,88,15,10,18,13,30,3,8,38,8,12,18,19,42,21,8,11,23,40,9,11,14,8,9,10,6,7,17,73,6,10,7,1,9,2,4,9,12,84,5,12,7,45,11,8,2,1,512,11,3,3,156,2,0,8,5,1579,3,24,11,9,200,2,1,116,264,1515,84,High
Krixdsc46QPYr5N9aud74g,Everybody's Neighborhood Grill,0,2,2,1,2,5,2,1,2,1,0,0,0,0,0,1,2,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,1,20,0,High
YoFDcnwQH2UWybgc_nJrjQ,Fireside Bar & Grill,3,1,1,1,1,3,2,2,6,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,1,3,0,0,1,3,0,0,0,0,2,0,0,0,1,1,0,0,3,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3,2,0,0,0,7,0,0,0,4,1,0,0,0,38,0,0,0,0,0,0,0,5,5,17,0,High
C6CkpFQExivxorxMt2ZszA,Karen's Kreamery Cafﾒﾩ,0,1,3,1,4,3,0,0,5,2,1,1,1,2,0,0,1,1,0,5,0,1,0,0,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,1,1,0,0,18,0,0,0,0,1,1,0,0,8,39,1,High
FFCkoA_L3cqYXtHtLyvxwA,That's a Wrap,68,50,86,63,40,136,42,40,194,27,21,38,23,18,47,6,25,54,22,120,25,31,20,32,43,41,19,17,17,68,13,12,14,12,51,11,20,22,9,16,4,12,19,6,8,6,15,38,15,25,7,14,38,13,13,6,2,10,1,7,15,11,71,12,5,0,4,7,6,5,8,13,65,4,11,11,48,5,7,2,4,368,4,7,7,123,2,9,8,0,1166,4,22,14,7,288,7,2,66,295,1443,75,High
kr3EFhoSwbJPrL_e_RD39g,Blue Hound Kitchen & Cocktails,159,132,136,114,117,295,62,99,492,69,66,60,9,45,15,38,67,49,22,238,18,28,40,22,57,48,32,49,19,119,29,23,26,17,117,29,10,29,20,39,16,49,48,15,15,13,15,43,23,64,18,35,79,29,15,6,28,17,17,10,35,52,133,16,14,10,19,4,12,19,28,29,209,8,20,11,103,6,34,6,6,950,7,2,9,256,3,34,29,4,3160,5,51,65,13,337,12,5,166,688,3342,157,High
oTKHFsKtwOX73EiO5iDLgQ,Black Fig Bistro,3,5,3,3,0,10,0,2,6,0,0,1,0,1,1,0,6,1,0,1,0,1,0,2,3,2,2,1,0,1,0,1,1,1,3,0,0,1,0,2,0,0,2,0,0,0,0,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,1,1,3,1,0,0,0,30,0,0,0,4,1,0,1,0,95,0,0,0,1,5,0,0,4,20,102,3,High
dp0unqYxrYzvfaMVVmk6mw,Outback Steakhouse,20,30,7,19,17,59,45,16,81,4,8,8,21,8,0,8,2,3,3,39,3,5,4,3,30,8,2,3,6,29,1,1,4,5,19,4,6,4,5,3,5,2,8,1,0,1,6,9,3,5,5,2,11,2,3,3,1,3,2,2,6,6,19,1,3,0,1,3,0,0,2,0,20,0,3,3,19,1,3,1,0,159,1,1,0,31,0,2,3,0,474,1,4,6,1,39,6,1,21,68,465,19,High
AI_rsyiMgnaNPzn_dtCu0w,Waldo's BBQ Express,2,11,4,2,1,15,4,1,15,0,1,2,2,3,0,1,7,0,0,7,3,2,1,1,4,2,3,0,1,1,1,0,0,1,2,0,0,4,0,0,0,6,2,0,1,1,0,0,0,1,1,2,3,0,0,0,1,1,0,0,0,0,3,2,0,1,0,1,0,0,1,0,6,1,0,1,1,0,0,0,1,31,0,0,1,7,0,0,1,1,64,0,1,2,1,8,0,0,4,18,83,3,High
bMfvRSC-KaTu3QYGMWTv9A,G's Food,34,55,45,29,20,106,16,18,113,12,7,21,5,11,9,5,22,9,5,49,11,11,7,6,14,17,10,6,4,22,10,6,12,1,22,4,2,6,4,4,7,0,17,8,9,10,1,5,10,6,7,16,13,5,7,4,1,3,4,2,4,5,35,5,3,0,0,3,9,0,3,1,24,0,2,0,24,4,0,0,0,198,3,0,5,58,2,0,6,1,587,0,11,11,11,80,2,0,36,122,690,25,High
FS7aGG1AOLbrVIGXTuA5EA,The Grill,17,12,7,9,15,46,6,8,32,3,6,5,3,4,3,4,3,4,3,23,4,3,2,2,4,4,1,5,3,18,2,0,1,2,6,6,2,3,0,3,0,1,4,1,1,1,4,7,3,5,4,2,12,1,0,0,0,2,3,1,2,2,23,3,0,1,2,0,1,0,3,0,16,0,3,0,8,0,1,0,0,110,0,0,2,24,0,0,1,0,246,1,8,3,3,43,2,0,7,61,304,5,High
V4wiGd78Si52Gys9gmoZCg,Los Rubios Mexican Food,31,12,20,6,2,31,6,1,22,1,2,3,2,1,2,5,5,5,1,8,2,1,3,1,5,9,4,2,1,6,1,1,1,2,5,2,0,1,0,0,4,2,3,0,5,3,1,2,0,1,2,2,2,1,3,1,0,3,0,3,0,0,13,4,0,1,1,5,1,0,0,0,5,2,0,1,5,1,2,0,0,43,0,0,0,15,1,0,0,1,101,0,4,3,1,7,1,1,6,20,205,9,High
EwhRz-ODTHpsJ91gBED7TA,Gigi's Cafﾒﾩ & BBQ,2,5,3,0,3,6,2,0,9,0,1,4,0,1,1,1,1,1,0,6,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,2,0,1,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,38,0,0,0,0,4,0,0,1,12,40,1,High
rRe2eLIQ4MQ7d6vFL26Qdg,Goodcents,1,20,10,17,6,30,2,9,41,3,5,5,12,3,4,5,3,6,7,27,4,4,3,19,29,6,2,2,3,19,0,0,4,3,7,2,1,5,3,4,1,2,6,0,2,3,4,13,5,1,0,4,5,2,2,0,1,0,0,0,2,1,5,0,0,0,1,6,6,0,2,0,7,0,0,3,9,3,0,2,0,58,1,0,2,25,2,1,3,0,143,1,3,0,4,16,3,1,9,39,248,12,High
6S0Qno8Hc1sFjtF_Gt9lvg,Ochoa's Restaurant,12,10,9,3,1,12,1,1,9,2,2,1,6,3,3,1,1,0,1,4,0,1,2,1,7,7,0,1,0,3,1,1,0,2,4,0,2,3,0,1,3,1,1,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,1,1,1,5,1,1,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,31,0,0,4,19,1,0,2,0,50,0,0,1,0,11,1,0,7,16,136,3,High
#NAME?,Boulders On Broadway,167,139,196,106,149,303,65,70,346,26,30,43,38,38,22,30,26,64,31,230,39,25,42,8,85,36,26,32,44,138,23,8,19,22,82,28,19,47,14,15,28,6,36,16,10,11,14,55,34,36,16,33,94,33,27,8,29,18,3,17,18,14,93,14,14,6,5,3,15,6,17,26,169,3,34,6,81,11,4,4,0,695,18,17,11,167,3,4,12,5,2045,3,38,8,16,218,17,5,117,523,2419,131,High
