"name","type","city","state",stars,review_count
"Courtyard Tempe Downtown","business","Tempe","AZ",2.5,24
"Bumble Bee Air Conditioning","business","Tempe","AZ",5.0,13
"Wendy's Old Fashioned Hamburgers","business","Tempe","AZ",3.0,6
"The Shoe Mill","business","Tempe","AZ",4.0,15
"Mr Hunan","business","Tempe","AZ",2.5,44
"Jet Action Rentals","business","Tempe","AZ",3.0,4
"El Pollo Supremo","business","Tempe","AZ",4.0,106
"About the Reef","business","Scottsdale","AZ",3.5,3
"Tempe Feed & Tack","business","Tempe","AZ",5.0,45
"Otto Pizza & Pastry","business","Tempe","AZ",4.0,80
"Arizona Inspirations Catering","business","Tempe","AZ",5.0,3
"Vegetas","business","Tempe","AZ",5.0,3
"FoxFire Apartment Homes","business","Tempe","AZ",2.0,5
"Haji-Baba","business","Tempe","AZ",4.5,400
"Slices","business","Tempe","AZ",3.5,79
"Big Fish Pub","business","Tempe","AZ",3.5,13
"Rancho Murietta","business","Tempe","AZ",1.5,8
"Kore Bike Industries","business","Tempe","AZ",4.5,10
"My Big Fat Greek Restaurant","business","Tempe","AZ",3.5,140
"Mill Avenue Travel","business","Tempe","AZ",4.5,11
"Java Magazine","business","Tempe","AZ",3.5,6
"Celebrity Tanning","business","Tempe","AZ",2.5,17
"Macayo's Depot Cantina","business","Tempe","AZ",3.0,139
"Tempe Bicycle","business","Tempe","AZ",4.0,32
"Tempe Camera","business","Tempe","AZ",3.5,48
"Arizona Golf Works","business","Tempe","AZ",5.0,3
"Susie's Mexican Cafe","business","Tempe","AZ",3.5,43
"Ken's Auto Repair","business","Tempe","AZ",5.0,7
"Starbucks","business","Tempe","AZ",3.5,37
"Urban Outfitters","business","Tempe","AZ",3.5,27
"Apache Palms Rv Park","business","Tempe","AZ",3.0,4
"SAS Fabrics","business","Tempe","AZ",4.0,26
"Little Szechuan","business","Tempe","AZ",3.0,37
"Sierra Park Apartments","business","Tempe","AZ",1.0,3
"La Fonda Mexican Foods","business","Tempe","AZ",3.5,30
"American Five Star Car Care & Transmission","business","Tempe","AZ",4.5,24
"Jerry's Liquors","business","Tempe","AZ",2.0,9
"Arai Pastry","business","Tempe","AZ",4.5,52
"Rally's Hamburgers","business","Tempe","AZ",3.0,29
"Sacks Art of Sandwicherie","business","Tempe","AZ",3.5,35
"Sting 'N' Linger Salsa Company","business","Tempe","AZ",5.0,3
"Papago Riding Stable","business","Tempe","AZ",4.0,8
"Spinato's Pizza","business","Tempe","AZ",4.5,243
"Stray Cat Bar & Grill","business","Tempe","AZ",3.5,33
"The Bamboo Club","business","Tempe","AZ",3.0,18
"Pho Nhat","business","Tempe","AZ",3.5,57
"Ehrhardt's Schwinn Bike","business","Tempe","AZ",3.0,12
"Crazy Fish & 202 Sushi","business","Tempe","AZ",2.5,18
"Salon Bossa Nova","business","Chandler","AZ",5.0,4
"Hon-Amotive","business","Tempe","AZ",3.5,5
"Liquor Express","business","Tempe","AZ",5.0,3
"Dave's Dog House","business","Tempe","AZ",4.0,40
"Venezia Bakery","business","Tempe","AZ",5.0,3
"Fat Tuesday","business","Tempe","AZ",3.0,86
"Az Hot Tees","business","Tempe","AZ",3.5,3
"La Quinta Inn Phoenix Sky Harbor Airport","business","Tempe","AZ",3.5,11
"Those Were the Days","business","Tempe","AZ",5.0,4
"Gracie's Thrift Store","business","Tempe","AZ",4.0,21
"The Jewelsmith","business","Tempe","AZ",3.5,6
"Top's Liquor","business","Tempe","AZ",4.5,73
"Char's Thai Restaurant","business","Tempe","AZ",3.0,7
"Sheraton Phoenix Airport Hotel Tempe","business","Tempe","AZ",3.0,36
"Yvonne's Cafe","business","Tempe","AZ",3.0,25
"Tokyo Stop","business","Tempe","AZ",3.5,41
"Monti's La Casa Vieja","business","Tempe","AZ",3.5,242
"Domenic's Cycling","business","Tempe","AZ",4.5,12
"Imm Auto Service","business","Tempe","AZ",5.0,3
"Munch A Mania","business","Tempe","AZ",4.5,49
"Ronnie's Auto Service","business","Tempe","AZ",3.5,5
"Toliver's Carpet One","business","Tempe","AZ",2.5,3
"Planned Parenthood Arizona Tempe Health Center","business","Tempe","AZ",1.0,6
"Twin Palms Hotel","business","Tempe","AZ",2.0,11
"Uni Hair and Nail Salon","business","Tempe","AZ",3.5,35
"Campus Flowers","business","Tempe","AZ",4.5,7
"House of Tricks","business","Tempe","AZ",4.0,419
"Pizzeria Uno","business","Tempe","AZ",2.5,6
"Uno's","business","Tempe","AZ",2.5,10
"Wheel Specialists Inc.","business","Tempe","AZ",4.5,12
"Tom's Riverside Auto Repair","business","Tempe","AZ",5.0,3
"Hohokam Park","business","Mesa","AZ",4.5,28
"Shell Station","business","Tempe","AZ",2.0,4
"Cs & S Computer Systems","business","Tempe","AZ",1.5,3
"Fujiya Market","business","Tempe","AZ",4.0,63
"Universal Police Supply Co","business","Tempe","AZ",4.0,4
"Buffalo Exchange","business","Tempe","AZ",3.0,92
"Margarita Rocks","business","Tempe","AZ",2.5,31
"Ichiban Japanese Restaurant","business","Tempe","AZ",1.5,5
"Holiday Inn","business","Tempe","AZ",3.0,5
"Ray's Asu Barber Shop","business","Tempe","AZ",4.0,11
"Exclusive Collision Center","business","Tempe","AZ",5.0,28
"The Chuck Box","business","Tempe","AZ",4.0,318
"Cowtown Boot Factory Outlet Stores","business","Tempe","AZ",3.5,3
"Gentle Strength Cooperative","business","Tempe","AZ",5.0,4
"Sun Devil Car Wash Co","business","Tempe","AZ",3.0,3
"Domino's Pizza","business","Tempe","AZ",3.0,10
"Roofing Consultants of Arizona","business","Tempe","AZ",4.5,13
"Sunshine Convenience Mart","business","Tempe","AZ",3.0,3
"Printing Specialists","business","Tempe","AZ",5.0,9
"Pete's Fish & Chips","business","Tempe","AZ",2.0,36
"Sub Factory","business","Tempe","AZ",3.5,8
"LeSueur Car Company","business","Tempe","AZ",4.5,30
"Stuttgart Southwest Body Shop","business","Tempe","AZ",5.0,3
"Trails","business","Tempe","AZ",2.0,7
"The Original Hoagie Shop","business","Tempe","AZ",3.5,17
"Alphagraphics","business","Tempe","AZ",4.5,4
"Trailer Park Restaurant","business","Tempe","AZ",3.0,27
"Sun Stop Liquor","business","Tempe","AZ",4.5,6
"Springhill Suites by Marriott","business","Tempe","AZ",3.5,20
"Urban Cafe","business","Tempe","AZ",4.0,4
"Caffe Boa","business","Tempe","AZ",3.5,356
"Thai Basil","business","Tempe","AZ",4.0,220
"Tempe St Lukes Medical Center","business","Tempe","AZ",3.0,5
"Old Town Books","business","Tempe","AZ",4.5,11
"India Plaza","business","Tempe","AZ",4.0,10
"Casey Moore's Oyster House","business","Tempe","AZ",4.0,445
"Euro Imports","business","Tempe","AZ",2.0,7
"Rio Salado Golf Club","business","Tempe","AZ",3.0,9
"Srp Salt River Project","business","Tempe","AZ",3.0,23
"Pera Club","business","Tempe","AZ",4.5,3
"KYOT 95.5 FM Radio Station","business","Phoenix","AZ",2.5,5
"Ladybug Cafe","business","Tempe","AZ",4.5,14
"Serranos Mexican Food","business","Tempe","AZ",3.5,71
"Joe's Crab Shack","business","Tempe","AZ",3.0,97
"Az Auto Doctor","business","Tempe","AZ",5.0,15
"Carmen's Bistro","business","Tempe","AZ",2.0,20
"The Derby Grill & Pub","business","Tempe","AZ",2.0,3
"Papa Razzini","business","Tempe","AZ",4.0,17
"TownePlace Suites Tempe at Arizona Mills Mall","business","Tempe","AZ",4.0,5
"Nate's Place Pub","business","Tempe","AZ",3.0,5
"Classic Italian Pizza","business","Tempe","AZ",4.0,109
"E & J Appliance Service Company","business","Tempe","AZ",5.0,23
"T & S Auto Glass","business","Tempe","AZ",5.0,8
"Dave & Rick's Dog & Cat Repair","business","Tempe","AZ",4.5,8
"Kiwanis Park Recreation Center","business","Tempe","AZ",4.0,30
"Ken McDonald Golf Course","business","Tempe","AZ",3.5,8
"Ramada Tempe Az","business","Tempe","AZ",3.5,15
"Fuddruckers","business","Tempe","AZ",3.5,48
"Christie's Cabaret","business","Tempe","AZ",3.5,18
"Domino's Pizza","business","Tempe","AZ",3.5,7
"Food City","business","Tempe","AZ",2.5,6
"Sunset Nails","business","Tempe","AZ",5.0,4
"Ultra Nails","business","Tempe","AZ",2.5,4
"Sunchain Tanning","business","Tempe","AZ",3.0,10
"Southwestern Eye Center","business","Tempe","AZ",2.0,5
"Little Cottonwoods Apartments","business","Tempe","AZ",3.5,8
"Tempe Family YMCA","business","Tempe","AZ",3.5,11
"Pasand","business","Tempe","AZ",3.0,36
"Bank of America","business","Tempe","AZ",2.0,7
"Lakeview At the Bay","business","Tempe","AZ",2.0,8
"Holy Hill Acupuncture Clinic","business","Scottsdale","AZ",4.5,3
"Tempe Dental Care","business","Tempe","AZ",4.5,15
"Gourmet Wok","business","Tempe","AZ",3.5,14
"Baseline Sports Bar","business","Tempe","AZ",3.0,27
"Yi's Tailor","business","Tempe","AZ",3.5,4
"AppleOne Employment Services","business","Tempe","AZ",2.5,6
"Springhill Suites by Marriott at Arizona Mills Mall","business","Tempe","AZ",4.0,14
"Bethany Christian School","business","Tempe","AZ",5.0,3
"QuikTrip","business","Tempe","AZ",4.0,9
"Express Cleaners","business","Tempe","AZ",3.0,5
"The Waterfront","business","Tempe","AZ",4.5,4
"Wendys","business","Tempe","AZ",2.5,10
"Taco Bell","business","Tempe","AZ",4.0,7
"Premier Automotive","business","Tempe","AZ",4.5,12
"Signature Place Apartments","business","Tempe","AZ",2.0,4
"Nail Lacquer","business","Tempe","AZ",4.5,12
"Panda Express","business","Tempe","AZ",3.0,8
"Tempe Groves","business","Tempe","AZ",4.0,3
"RedSeven","business","Tempe","AZ",4.5,25
"Candlewood Suites Extended Stay Hotel Phoenix/Tempe","business","Tempe","AZ",3.5,10
"Bikram Yoga Tempe","business","Tempe","AZ",4.5,57
"Happy Nails","business","Tempe","AZ",3.0,5
"Einstein Bros Bagels","business","Tempe","AZ",3.0,20
"What Women Want Swimwear","business","Tempe","AZ",4.5,6
"Chuy's Mesquite Broiler","business","Tempe","AZ",3.0,13
"Chavez Barber Shop","business","Tempe","AZ",5.0,3
"Jim's Shoe & Boot Repair","business","Tempe","AZ",4.0,6
"Petco","business","Tempe","AZ",4.0,16
"Boathouse","business","Tempe","AZ",4.5,3
"Tom's BBQ","business","Tempe","AZ",3.5,63
"Fantastic Sams","business","Tempe","AZ",4.0,10
"Burger King","business","Tempe","AZ",2.0,6
"Walgreens","business","Tempe","AZ",2.0,4
"Apple Spice Junction","business","Tempe","AZ",3.0,8
"Garden Grove Apartments","business","Tempe","AZ",1.0,3
"Bug & Weed Mart","business","Tempe","AZ",5.0,5
"Kfc","business","Tempe","AZ",2.0,8
"Storage West Self Storage","business","Tempe","AZ",5.0,3
"Abe's Shoe Repair","business","Tempe","AZ",2.5,14
"Tempe Family Practice","business","Tempe","AZ",4.5,5
"The Flower Shoppe","business","Tempe","AZ",5.0,4
"Altered Ego Salon & Spa","business","Tempe","AZ",4.5,104
"24 Hour Fitness","business","Tempe","AZ",3.5,26
"Target Stores","business","Tempe","AZ",3.0,6
"Dollar Tree","business","Tempe","AZ",4.0,5
"Mercado Mexico","business","Guadalupe","AZ",4.5,3
"Little Caesars Pizza","business","Tempe","AZ",2.5,4
"Firestone Complete Auto Care","business","Tempe","AZ",3.5,21
"Chopstick Express","business","Tempe","AZ",3.0,67
"Dairy Queen","business","Tempe","AZ",3.5,8
"Big Lots","business","Tempe","AZ",4.0,7
"Church's Fried Chicken","business","Tempe","AZ",2.5,8
"Baseline Sew-Vac","business","Tempe","AZ",4.5,7
"The Woodshed","business","Tempe","AZ",4.0,18
"Burke Veterinary Hospital","business","Tempe","AZ",1.0,3
"San Palmilla Apartments","business","Tempe","AZ",2.5,7
"PRS Property Management","business","Chandler","AZ",1.5,9
"Starbucks","business","Tempe","AZ",3.5,19
"Trader Joe's","business","Tempe","AZ",4.5,103
"P.croissants","business","Tempe","AZ",3.5,75
"Lychee Inn","business","Tempe","AZ",4.0,23
"Design Source Furniture","business","Tempe","AZ",3.0,6
"Wong's Place","business","Tempe","AZ",4.0,86
"China Town Buffet","business","Tempe","AZ",2.5,38
"Popeye's","business","Tempe","AZ",3.0,11
"Checker Auto Parts","business","Tempe","AZ",4.0,5
"Valley Ace Hardware","business","Tempe","AZ",3.5,8
"Baseline Animal Clinic","business","Tempe","AZ",4.0,16
"Carl's Jr","business","Tempe","AZ",3.0,13
"San Diego Bay Restaurant","business","Guadalupe","AZ",4.0,45
"B & B Pools","business","Tempe","AZ",5.0,17
"RadioShack","business","Tempe","AZ",2.5,6
"South Point Animal Clinic","business","Tempe","AZ",5.0,10
"El Yaqui Restaurant","business","Guadalupe","AZ",4.0,16
"Someburros","business","Tempe","AZ",3.5,121
"Filiberto's Mexican Restaurant","business","Tempe","AZ",4.0,32
"Ballet Centre of Marilyn Bostic","business","Tempe","AZ",4.0,5
"McDonald's","business","Tempe","AZ",1.0,5
"Rubio's Fresh Mexican Grill","business","Tempe","AZ",4.0,37
"Custom Glass Tinting","business","Tempe","AZ",4.5,9
"Inn Suites Hotels & Suites","business","Tempe","AZ",2.0,4
"Tott's Asian Diner","business","Chandler","AZ",4.0,213
"Dash Designs","business","Tempe","AZ",3.5,5
"Bobbie's Flowers","business","Tempe","AZ",5.0,28
"Ameriflow Manufacturing and Distribution","business","Tempe","AZ",3.0,4
"Arizona Federal Credit Union","business","Tempe","AZ",3.0,5
"Long Wongs","business","Tempe","AZ",2.0,3
"Denny's","business","Tempe","AZ",3.5,12
"Chinatown Restaurant","business","Tempe","AZ",2.5,11
"Pro Ten Nails","business","Tempe","AZ",3.0,6
"Fry's Electronics","business","Tempe","AZ",2.5,124
"Rosati's Pizza","business","Gilbert","AZ",3.0,17
"Gateway Auto Body","business","Gilbert","AZ",5.0,4
"Walgreens","business","Gilbert","AZ",4.5,4
"Albertsons","business","Gilbert","AZ",4.0,5
"McDonald's","business","Gilbert","AZ",2.0,9
"Domino's Pizza","business","Glendale","AZ",3.0,4
"Arizona Central Credit Union","business","Tempe","AZ",4.0,4
"Donut Central","business","Phoenix","AZ",4.0,7
"Il Primo Pizza & Wings","business","Glendale","AZ",3.5,20
"Arizona Federal Credit Union","business","Glendale","AZ",3.0,4
"Arizona Hitchman Auto Tint & Accessories","business","Glendale","AZ",4.5,8
"Value Village Thrift Stores","business","Glendale","AZ",3.5,12
"JCPenney","business","Glendale","AZ",2.5,18
"Country Market IV","business","Glendale","AZ",3.5,4
"Virginia's House","business","Glendale","AZ",5.0,6
"Panda Express","business","Glendale","AZ",4.0,7
"The Astrology Store","business","Glendale","AZ",3.0,10
"Dee's Dancewear","business","Glendale","AZ",3.0,4
"Westy Motorsports","business","Glendale","AZ",3.0,5
"Bo's Funky Stuff","business","Glendale","AZ",4.5,3
"La Purisima Bakery","business","Glendale","AZ",4.0,21
"Corner Archery","business","Glendale","AZ",5.0,6
"Sonic Drive-In","business","Glendale","AZ",1.5,3
"Polibertos Taco Shop","business","Glendale","AZ",4.0,21
"The Cottage Garden","business","Glendale","AZ",5.0,3
"A Touch of European Cafe","business","Glendale","AZ",4.5,75
"Danny's Family Car Wash","business","Peoria","AZ",2.0,27
"The Great Steak & Potato","business","Glendale","AZ",3.5,3
"Papa's Gyros","business","Glendale","AZ",4.0,17
"Mama Lupitas","business","Glendale","AZ",4.0,23
"Lenny's Burger Shop","business","Glendale","AZ",3.5,28
"Vito's Pizza","business","Glendale","AZ",4.0,42
"Hilberto's Mexican Food","business","Glendale","AZ",2.5,4
"El Pollo Loco","business","Glendale","AZ",2.5,4
"Prado & Sons Pool Plastering Inc","business","Glendale","AZ",4.0,4
"Cerreta Fine Chocolates","business","Glendale","AZ",4.0,44
"Cookies by Design","business","Scottsdale","AZ",3.5,7
"Him's Jl Buffet","business","Glendale","AZ",3.5,6
"La Fama Mexican Bakery","business","Glendale","AZ",3.5,4
"A Mad Hatter's Antiques & Collectibles","business","Glendale","AZ",4.5,9
"Hooper's Pub","business","Glendale","AZ",3.5,4
"Glendale Flowers","business","Glendale","AZ",4.5,8
"The Bead Museum","business","Glendale","AZ",3.5,3
"Happy Printers LLC","business","Glendale","AZ",5.0,3
"Submarinos","business","Glendale","AZ",4.0,20
"Aamco Transmissions","business","Glendale","AZ",3.0,4
"Go-Kat-Go","business","Phoenix","AZ",4.5,32
"Network Alignment & Brakes","business","Glendale","AZ",4.0,5
"Karl's Collision Repair","business","Glendale","AZ",2.5,3
"Hale Pet Door aka Hale Security Pet Door","business","Glendale","AZ",4.5,13
"Michael's Auto Repair","business","Peoria","AZ",5.0,4
"St Vincent Depaul Society Thrift Stores","business","Glendale","AZ",1.5,6
"Performance Marine and Motorsports","business","Glendale","AZ",5.0,3
"Glendale Barber Shop","business","Glendale","AZ",5.0,3
"Dazzo's Dog House","business","Glendale","AZ",4.0,55
"Long Wong's #9","business","Glendale","AZ",3.5,8
"Arizona Automotive Institute","business","Glendale","AZ",2.0,3
"Coyote Blind Company","business","Glendale","AZ",5.0,10
"Pizza Old Roma","business","Glendale","AZ",4.0,25
"Caramba Fresh Mexican Food","business","Glendale","AZ",3.5,17
"Pedro's Mexican Restaurant","business","Glendale","AZ",4.0,89
"Sine Ace Hardware","business","Glendale","AZ",4.5,4
"Glendale Glass","business","Glendale","AZ",4.5,3
"Johnson Automotive","business","El Mirage","AZ",5.0,7
"Hing Loon Chinese Ex","business","Glendale","AZ",2.5,8
"Creative Quest","business","Glendale","AZ",3.5,8
"King Wah Express","business","Glendale","AZ",4.0,22
"Glenn Animal Care Hospital","business","Glendale","AZ",4.5,3
"Build A Bike","business","Glendale","AZ",4.0,5
"Pete's Fish & Chips","business","Glendale","AZ",2.0,46
"Famous Sam's","business","Glendale","AZ",2.5,3
"The Corporate Cafe","business","Glendale","AZ",4.0,5
"Lily's Cafe","business","Glendale","AZ",5.0,3
"Neriberto's","business","Glendale","AZ",2.5,3
"Glenfair Lanes","business","Glendale","AZ",3.5,7
"Peter Piper Pizza","business","Glendale","AZ",2.0,6
"Ming-Gee Chinese Food Restaurant","business","Glendale","AZ",3.5,24
"Jones Tire & Auto Service","business","Glendale","AZ",4.5,3
"Glenfair Veterinary Hospital","business","Glendale","AZ",5.0,4
"Antique Haven","business","Glendale","AZ",2.5,3
"Kiss the Cook Restaurant","business","Glendale","AZ",3.5,82
"Glass Creations Gifts and Collectibles","business","Glendale","AZ",5.0,4
"Church's Fried Chicken","business","Glendale","AZ",3.0,6
"Glen Lakes Municipal Golf Course","business","Glendale","AZ",3.5,7
"La Perla Cafe","business","Glendale","AZ",3.0,60
"Blue Dragon Tattoos","business","Glendale","AZ",5.0,6
"Parsons Family Restaurant","business","Glendale","AZ",3.5,30
"Mark's Bolts Nuts & Surplus","business","Glendale","AZ",5.0,3
"Glendale Nine Drive-Inn Theatre","business","Glendale","AZ",4.5,12
"Safeway","business","Sun City","AZ",3.5,7
"Sun City Towing","business","Glendale","AZ",3.0,4
"Tolmachoff Farms","business","Glendale","AZ",3.5,21
"Mi Pueblito Mexican Food","business","Glendale","AZ",3.5,5
"Canton Wong","business","Glendale","AZ",2.5,7
"Le Hair","business","Glendale","AZ",4.0,5
"Pfister's Pfaucet","business","Glendale","AZ",3.0,3
"Fry's Marketplace","business","Glendale","AZ",3.5,4
"Chevron","business","Glendale","AZ",1.0,3
"Jobing.Com Arena","business","Glendale","AZ",4.0,99
"Julie Nail and Spa","business","Glendale","AZ",3.0,6
"Del Taco","business","Glendale","AZ",3.0,4
"Refined Nail & Spa","business","Glendale","AZ",3.5,7
"Walmart","business","Glendale","AZ",2.5,7
"Kohl's Department Stores","business","Glendale","AZ",2.5,8
"McDonald's","business","Glendale","AZ",3.5,4
"Panda Express","business","Glendale","AZ",4.0,4
"Taco Bell","business","Glendale","AZ",4.0,6
"Main Bx Barber Shop","business","Glendale","AZ",3.5,3
"McDonald's","business","Glendale","AZ",2.5,5
"Starbucks","business","Glendale","AZ",3.0,6
"Pizza Hut","business","Glendale","AZ",2.5,6
"Crystal Springs","business","Avondale","AZ",3.0,5
"Wendy's","business","Avondale","AZ",3.5,3
"Fire Department","business","Avondale","AZ",4.5,3
"Gamestop","business","Avondale","AZ",3.5,4
"Nails of the World","business","Avondale","AZ",3.5,9
"Palermos Pizza","business","Avondale","AZ",3.5,19
"Dollar Tree","business","Avondale","AZ",2.0,4
"Ono Hawaiian BBQ","business","Avondale","AZ",3.5,51
"Kohl's Department Stores","business","Avondale","AZ",3.0,8
"Verizon Wireless","business","Avondale","AZ",2.5,3
"Desert Escape Tanning Center","business","Avondale","AZ",4.0,11
